chr	start	end	probeID	score	strand	targetENSG	targetHGNC	targetEntrez	targetBiotype	targetENSName
chr19	50452682	50452732	ILMN_1674593	37	-	ENSG00000161640	SIGLEC11	114132	protein_coding	SIGLEC11
chr19	50482356	50482406	ILMN_1771697	37	-	ENSG00000105053	VRK3	51231	protein_coding	VRK3
chr19	50484222	50484272	ILMN_2348403	37	-	ENSG00000105053	VRK3	51231	protein_coding	VRK3
chr19	50512540	50512590	ILMN_1805535	37	-	ENSG00000105053	VRK3	51231	protein_coding	VRK3
chr19	50534175	50534225	ILMN_1740339	37	+	ENSG00000142528	ZNF473	25888	protein_coding	ZNF473
chr19	50551490	50551540	ILMN_1782730	37	+	ENSG00000142528	ZNF473	25888	protein_coding	ZNF473
chr19	50551786	50551836	ILMN_2346649	37	+	ENSG00000142528	ZNF473	25888	protein_coding	ZNF473
chr19	50813542	50813592	ILMN_1804461	37	+	ENSG00000105357	MYH14	79784	protein_coding	MYH14
chr19	50813614	50813664	ILMN_2392370	37	+	ENSG00000105357	MYH14	79784	protein_coding	MYH14
chr19	50819038	50819088	ILMN_1747613	37	-	ENSG00000131398	KCNC3	3748	protein_coding	KCNC3
chr19	50837264	50837314	ILMN_2109416	37	-	ENSG00000131401	NAPSB	256236	pseudogene	NAPSB
chr19	50885881	50885931	ILMN_1678032	37	+	ENSG00000131408	NR1H2	7376	protein_coding	NR1H2
chr19	50969501	50969551	ILMN_1799743	37	+	ENSG00000086967	MYBPC2	4606	protein_coding	MYBPC2
chr19	50970888	50970938	ILMN_1732717	37	-	ENSG00000142530	FAM71E1	112703	protein_coding	FAM71E1
chr19	51009449	51009499	ILMN_2169025	37	-	ENSG00000161677	JOSD2	126119	protein_coding	JOSD2
chr19	51019782	51019832	ILMN_1652574	37	-	ENSG00000131409	LRRC4B	94030	protein_coding	LRRC4B
chr19	51020822	51020872	ILMN_2297196	37	-	ENSG00000131409	LRRC4B	94030	protein_coding	LRRC4B
chr19	51165306	51165356	ILMN_1747754	37	-	ENSG00000161681	SHANK1	50944	protein_coding	SHANK1
chr19	51228674	51228724	ILMN_1807359	37	+	ENSG00000105472	CLEC11A	6320	protein_coding	CLEC11A
chr19	51274692	51274742	ILMN_1651457	37	+	ENSG00000142511	GPR32	2854	protein_coding	GPR32
chr19	51298043	51298093	ILMN_1728331	37	+	ENSG00000142513	ACPT	93650	protein_coding	ACPT
chr19	51300966	51301016	ILMN_1759184	37	-	ENSG00000167747	C19orf48	84798	protein_coding	C19orf48
chr19	51301521	51301571	ILMN_2383484	37	-	ENSG00000167747	C19orf48	84798	protein_coding	C19orf48
chr19	51305712	51305762	ILMN_1681124	37	-	ENSG00000167747	C19orf48	84798	protein_coding	C19orf48
chr19	51322407	51322457	ILMN_1696450	37	-	ENSG00000167748	KLK1	3816	protein_coding	KLK1
chr19	51328739	51328789	ILMN_1729482	37	-	ENSG00000174562	KLK15	55554	protein_coding	KLK15
chr19	51329917	51329967	ILMN_2260715	37	-	ENSG00000174562	KLK15	55554	protein_coding	KLK15
chr19	51359605	51359655	ILMN_1663787	37	+	ENSG00000142515	KLK3	354	protein_coding	KLK3
chr19	51359742	51359792	ILMN_1655426	37	+	ENSG00000142515	KLK3	354	protein_coding	KLK3
chr19	51363146	51363196	ILMN_1748981	37	+	ENSG00000142515	KLK3	354	protein_coding	KLK3
chr19	51383684	51383734	ILMN_2335583	37	+	ENSG00000167751	KLK2	3817	protein_coding	KLK2
chr19	51383746	51383796	ILMN_2371917	37	+	ENSG00000167751	KLK2	3817	protein_coding	KLK2
chr19	51409687	51409737	ILMN_1792363	37	-	ENSG00000167749	KLK4	9622	protein_coding	KLK4
chr19	51446705	51446755	ILMN_2353054	37	-	ENSG00000167754	KLK5	25818	protein_coding	KLK5
chr19	51446794	51446844	ILMN_1718731	37	-	ENSG00000167754	KLK5	25818	protein_coding	KLK5
chr19	51456153	51456203	ILMN_2264029	37	-	ENSG00000167754	KLK5	25818	protein_coding	KLK5
chr19	51462039	51462089	ILMN_1780255	37	-	ENSG00000167755	KLK6	5653	protein_coding	KLK6
chr19	51472750	51472800	ILMN_1777541	37	-	ENSG00000167755	KLK6	5653	protein_coding	KLK6
chr19	51479804	51479854	ILMN_1745570	37	-	ENSG00000169035	KLK7	5650	protein_coding	KLK7
chr19	51503872	51503922	ILMN_1705252	37	-	ENSG00000129455	KLK8	11202	protein_coding	KLK8
chr19	51506034	51506084	ILMN_2124425	37	-	ENSG00000213022	KLK9	284366	protein_coding	KLK9
chr19	51517844	51517894	ILMN_1688205	37	-	ENSG00000129451	KLK10	5655	protein_coding	KLK10
chr19	51523134	51523184	ILMN_1802246	37	-	ENSG00000129451	KLK10	5655	protein_coding	KLK10
chr19	51525527	51525577	ILMN_1695924	37	-	ENSG00000167757	KLK11	11012	protein_coding	KLK11
chr19	51530834	51530884	ILMN_1775529	37	-	ENSG00000167757	KLK11	11012	protein_coding	KLK11
chr19	51532416	51532466	ILMN_1725912	37	-	ENSG00000186474	KLK12	43849	protein_coding	KLK12
chr19	51534063	51534113	ILMN_2411511	37	-	ENSG00000186474	KLK12	43849	protein_coding	KLK12
chr19	51559552	51559602	ILMN_1666191	37	-	ENSG00000167759	KLK13	26085	protein_coding	KLK13
chr19	51582154	51582204	ILMN_1750850	37	-	ENSG00000129437	KLK14	43847	protein_coding	KLK14
chr19	51633255	51633305	ILMN_1795236	37	+	ENSG00000129450	SIGLEC9	27180	protein_coding	SIGLEC9
chr19	51647673	51647723	ILMN_1686706	37	+	ENSG00000168995	SIGLEC7	27036	protein_coding	SIGLEC7
chr19	51656402	51656452	ILMN_1681415	37	+	ENSG00000168995	SIGLEC7	27036	protein_coding	SIGLEC7
chr19	51656429	51656479	ILMN_2409384	37	+	ENSG00000168995	SIGLEC7	27036	protein_coding	SIGLEC7
chr19	51742899	51742949	ILMN_1747622	37	+	ENSG00000105383	CD33	945	protein_coding	CD33
chr19	51848443	51848493	ILMN_2300970	37	-	ENSG00000105379	ETFB	2109	protein_coding	ETFB
chr19	51857678	51857728	ILMN_1684758	37	-	ENSG00000105379	ETFB	2109	protein_coding	ETFB
chr19	51869533	51869583	ILMN_1729374	37	-	ENSG00000105379	ETFB	2109	protein_coding	ETFB
chr19	51870372	51870422	ILMN_2077680	37	-	ENSG00000160318	CLDND2	125875	protein_coding	CLDND2
chr19	51875034	51875084	ILMN_1682993	37	-	ENSG00000105374	NKG7	4818	protein_coding	NKG7
chr19	51913512	51913562	ILMN_1655549	37	-	ENSG00000142512	SIGLEC10	89790	protein_coding	SIGLEC10
chr19	51954608	51954658	ILMN_1730295	37	-	ENSG00000105366	SIGLEC8	27181	protein_coding	SIGLEC8
chr19	51986446	51986496	ILMN_3244898	37	+	ENSG00000213822	CEACAM18	729767	protein_coding	CEACAM18
chr19	51994857	51994907	ILMN_1676363	37	-	ENSG00000254521	SIGLEC12	89858	protein_coding	SIGLEC12
chr19	52003577	52003627	ILMN_1695949	37	-	ENSG00000254521	SIGLEC12	89858	protein_coding	SIGLEC12
chr19	52004911	52004961	ILMN_1724709	37	-	ENSG00000254521	SIGLEC12	89858	protein_coding	SIGLEC12
chr19	52023122	52023172	ILMN_2299095	37	-	ENSG00000105492	SIGLEC6	946	protein_coding	SIGLEC6
chr19	52092892	52092942	ILMN_1675788	37	+	ENSG00000105497	ZNF175	7728	protein_coding	ZNF175
chr19	52115442	52115492	ILMN_1740298	37	-	ENSG00000105501	SIGLEC5	8778	protein_coding	SIGLEC5
chr19	52145912	52145962	ILMN_3243061	37	-	ENSG00000254415	SIGLEC14	100049587	protein_coding	SIGLEC14
chr19	52195877	52195927	ILMN_3310166	37	+	ENSG00000207550	MIR99B	407056	miRNA	MIR99B
chr19	52196050	52196100	ILMN_3310281	37	+	ENSG00000198972	MIRLET7E	406887	miRNA	MIRLET7E
chr19	52196524	52196574	ILMN_3310865	37	+	ENSG00000208008	MIR125A	406910	miRNA	MIR125A
chr19	52216567	52216617	ILMN_1754716	37	-	ENSG00000105509	HAS1	3036	protein_coding	HAS1
chr19	52249455	52249505	ILMN_2092118	37	-	ENSG00000171051	FPR1	2357	protein_coding	FPR1
chr19	52272671	52272721	ILMN_2392569	37	+	ENSG00000171049	FPR2	2358	protein_coding	FPR2
chr19	52273001	52273051	ILMN_1740875	37	+	ENSG00000171049	FPR2	2358	protein_coding	FPR2
chr19	52329045	52329095	ILMN_2203271	37	+	ENSG00000187474	FPR3	2359	protein_coding	FPR3
chr19	52374634	52374684	ILMN_2212823	37	-	ENSG00000161551	ZNF577	84765	protein_coding	ZNF577
chr19	52375002	52375052	ILMN_1667322	37	-	ENSG00000161551	ZNF577	84765	protein_coding	ZNF577
chr19	52392685	52392735	ILMN_1699249	37	-	ENSG00000198093	ZNF649	65251	protein_coding	ZNF649
chr19	52431174	52431224	ILMN_1684032	37	+	ENSG00000176024	ZNF613	79898	protein_coding	ZNF613
chr19	52448898	52448948	ILMN_1671895	37	+	ENSG00000176024	ZNF613	79898	protein_coding	ZNF613
chr19	52468207	52468257	ILMN_1755850	37	-	ENSG00000256683	ZNF350	59348	protein_coding	ZNF350
chr19	52494869	52494919	ILMN_1672135	37	-	ENSG00000197619	ZNF615	284370	protein_coding	ZNF615
chr19	52516916	52516966	ILMN_1763641	37	-	ENSG00000142556	ZNF614	80110	protein_coding	ZNF614
chr19	52536706	52536756	ILMN_1693788	37	-	ENSG00000256087	ZNF432	9668	protein_coding	ZNF432
chr19	52567764	52567814	ILMN_3235593	37	-	ENSG00000197608	ZNF841	284371	protein_coding	ZNF841
chr19	52617851	52617901	ILMN_1719219	37	-	ENSG00000204611	ZNF616	90317	protein_coding	ZNF616
chr19	52658542	52658592	ILMN_3244836	37	-	ENSG00000196267	ZNF836	162962	protein_coding	ZNF836
chr19	52729505	52729555	ILMN_1810467	37	+	ENSG00000105568	PPP2R1A	5518	protein_coding	PPP2R1A
chr19	52734479	52734529	ILMN_1886639	37	-	ENSG00000268015	NA		antisense	CTD-2525I3.3
chr19	52785082	52785132	ILMN_3311095	37	+	ENSG00000208002	MIR643	693228	miRNA	MIR643
chr19	52795690	52795740	ILMN_1793673	37	+	ENSG00000196214	ZNF766	90321	protein_coding	ZNF766
chr19	52828991	52829041	ILMN_2126423	37	+	ENSG00000198464	ZNF480	147657	protein_coding	ZNF480
chr19	52869978	52870028	ILMN_1746924	37	+	ENSG00000167554	ZNF610	162963	protein_coding	ZNF610
chr19	52920959	52921009	ILMN_1665550	37	+	ENSG00000167555	ZNF528	84436	protein_coding	ZNF528
chr19	52921247	52921297	ILMN_2100834	37	+	ENSG00000167555	ZNF528	84436	protein_coding	ZNF528
chr19	52942393	52942443	ILMN_3225767	37	+	ENSG00000198633	ZNF534	147658	protein_coding	ZNF534
chr19	53015318	53015368	ILMN_1693996	37	+	ENSG00000258405	ZNF578	147660	protein_coding	ZNF578
chr19	53087623	53087673	ILMN_1743067	37	+	ENSG00000167562	ZNF701	55762	protein_coding	ZNF701
chr19	53116291	53116341	ILMN_2190414	37	-	ENSG00000167766	ZNF83	55769	protein_coding	ZNF83
chr19	53207776	53207826	ILMN_2181469	37	-	ENSG00000213020	ZNF611	81856	protein_coding	ZNF611
chr19	53208062	53208112	ILMN_1757900	37	-	ENSG00000213020	ZNF611	81856	protein_coding	ZNF611
chr19	53301110	53301160	ILMN_2199516	37	-	ENSG00000198538	ZNF28	7576	protein_coding	ZNF28
chr19	53301431	53301481	ILMN_1709377	37	-	ENSG00000198538	ZNF28	7576	protein_coding	ZNF28
chr19	53342252	53342302	ILMN_2406390	37	-	ENSG00000204604	ZNF468	90333	protein_coding	ZNF468
chr19	53342617	53342667	ILMN_1782749	37	-	ENSG00000204604	ZNF468	90333	protein_coding	ZNF468
chr19	53379770	53379820	ILMN_2103480	37	-	ENSG00000182986	ZNF320	162967	protein_coding	ZNF320
chr19	53380294	53380344	ILMN_1681769	37	-	ENSG00000182986	ZNF320	162967	protein_coding	ZNF320
chr19	53471925	53471975	ILMN_1663281	37	-	ENSG00000242779	ZNF702P	79986	pseudogene	ZNF702P
chr19	53552173	53552223	ILMN_1860939	37	+	ENSG00000268964	NA		protein_coding	ERVV-2
chr19	53568455	53568505	ILMN_1886769	37	-	ENSG00000170949	NA		protein_coding	ZNF160
chr19	53569195	53569245	ILMN_1777049	37	-	ENSG00000170949	ZNF160	90338	protein_coding	ZNF160
chr19	53569577	53569627	ILMN_2312149	37	-	ENSG00000170949	ZNF160	90338	protein_coding	ZNF160
chr19	53594674	53594724	ILMN_1688317	37	-	ENSG00000170949	ZNF160	90338	protein_coding	ZNF160
chr19	53611349	53611399	ILMN_1664292	37	-	ENSG00000170954	ZNF415	55786	protein_coding	ZNF415
chr19	53642657	53642707	ILMN_1779522	37	-	ENSG00000197937	ZNF347	84671	protein_coding	ZNF347
chr19	53727303	53727353	ILMN_2086417	37	-	ENSG00000178127	NDUFV2	4729	protein_coding	NDUFV2
chr19	53739023	53739073	ILMN_1802093	37	-	ENSG00000197928	ZNF677	342926	protein_coding	ZNF677
chr19	53762242	53762292	ILMN_1711427	37	+	ENSG00000196131	VN1R2	317701	protein_coding	VN1R2
chr19	53762539	53762589	ILMN_2122926	37	+	ENSG00000196131	VN1R2	317701	protein_coding	VN1R2
chr19	53793069	53793119	ILMN_1727144	37	-	ENSG00000163098	BIRC8	112401	protein_coding	BIRC8
chr19	53857717	53857767	ILMN_3237579	37	+	ENSG00000213799	ZNF845	91664	protein_coding	ZNF845
chr19	53914823	53914873	ILMN_3251460	37	+	ENSG00000196417	ZNF765	91661	protein_coding	ZNF765
chr19	53997343	53997393	ILMN_1749809	37	+	ENSG00000198346	ZNF813	126017	protein_coding	ZNF813
chr19	54025027	54025077	ILMN_2269193	37	+	ENSG00000130844	ZNF331	55422	protein_coding	ZNF331
chr19	54082870	54082920	ILMN_2362232	37	+	ENSG00000130844	ZNF331	55422	protein_coding	ZNF331
chr19	54083339	54083389	ILMN_1711199	37	+	ENSG00000130844	ZNF331	55422	protein_coding	ZNF331
chr19	54140181	54140231	ILMN_1653158	37	+	ENSG00000204595	DPRX	503834	protein_coding	DPRX
chr19	54175237	54175287	ILMN_3310775	37	+	ENSG00000221017	MIR1323	100302255	miRNA	MIR1323
chr19	54177489	54177539	ILMN_3309011	37	+	ENSG00000207869	MIR498	574460	miRNA	MIR498
chr19	54183204	54183254	ILMN_3310930	37	+	ENSG00000207810	MIR519E	574463	miRNA	MIR519E
chr19	54200800	54200850	ILMN_3308861	37	+	ENSG00000207711	MIR525	574470	miRNA	MIR525
chr19	54203301	54203351	ILMN_3308657	37	+	ENSG00000207706	MIR518F	574472	miRNA	MIR518F
chr19	54214264	54214314	ILMN_3308245	37	+	ENSG00000207977	MIR524	574478	miRNA	MIR524
chr19	54216611	54216661	ILMN_3310126	37	+	ENSG00000207981	MIR519D	574480	miRNA	MIR519D
chr19	54230186	54230236	ILMN_3308108	37	+	ENSG00000211532	MIR526A2	574486	miRNA	MIR526A2
chr19	54233128	54233178	ILMN_3310710	37	+	ENSG00000207987	MIR518E	574487	miRNA	MIR518E
chr19	54291146	54291196	ILMN_3309438	37	+	ENSG00000199095	MIR372	442917	miRNA	MIR372
chr19	54291970	54292020	ILMN_3309829	37	+	ENSG00000199143	MIR373	442918	miRNA	MIR373
chr19	54297267	54297317	ILMN_1716105	37	-	ENSG00000142405	NLRP12	91662	protein_coding	NLRP12
chr19	54301601	54301651	ILMN_1758735	37	-	ENSG00000142405	NLRP12	91662	protein_coding	NLRP12
chr19	54311330	54311380	ILMN_1739815	37	-	ENSG00000142405	NLRP12	91662	protein_coding	NLRP12
chr19	54372660	54372710	ILMN_1675345	37	+	ENSG00000179820	MYADM	91663	protein_coding	MYADM
chr19	54379296	54379346	ILMN_2350574	37	+	ENSG00000179820	MYADM	91663	protein_coding	MYADM
chr19	54379428	54379478	ILMN_2308849	37	+	ENSG00000179820	MYADM	91663	protein_coding	MYADM
chr19	54410618	54410668	ILMN_1739812	37	+	ENSG00000126583	PRKCG	5582	protein_coding	PRKCG
chr19	54446174	54446224	ILMN_1669816	37	+	ENSG00000105605	CACNG7	59284	protein_coding	CACNG7
chr19	54485468	54485518	ILMN_1776079	37	+	ENSG00000142408	CACNG8	59283	protein_coding	CACNG8
chr19	54486052	54486102	ILMN_2106874	37	+	ENSG00000142408	CACNG8	59283	protein_coding	CACNG8
chr19	54502973	54503023	ILMN_1809676	37	+	ENSG00000130433	CACNG6	59285	protein_coding	CACNG6
chr19	54515461	54515511	ILMN_2356441	37	+	ENSG00000130433	CACNG6	59285	protein_coding	CACNG6
chr19	54515802	54515852	ILMN_1779043	37	+	ENSG00000130433	CACNG6	59285	protein_coding	CACNG6
chr19	54598218	54598268	ILMN_2367418	37	-	ENSG00000170909	OSCAR	126014	protein_coding	OSCAR
chr19	54598322	54598372	ILMN_1741917	37	-	ENSG00000170909	OSCAR	126014	protein_coding	OSCAR
chr19	54634807	54634857	ILMN_1719204	37	+	ENSG00000105618	PRPF31	26121	protein_coding	PRPF31
chr19	54657519	54657569	ILMN_2207393	37	+	ENSG00000088038	CNOT3	4849	protein_coding	CNOT3
chr19	54663987	54664037	ILMN_1803219	37	-	ENSG00000167608	TMC4	147798	protein_coding	TMC4
chr19	54677398	54677448	ILMN_1722218	37	-	ENSG00000125505	MBOAT7	79143	protein_coding	MBOAT7
chr19	54697209	54697259	ILMN_1673111	37	+	ENSG00000170892	TSEN34	79042	protein_coding	TSEN34
chr19	54697428	54697478	ILMN_2368292	37	+	ENSG00000170892	TSEN34	79042	protein_coding	TSEN34
chr19	54720574	54720624	ILMN_2406132	37	-	ENSG00000204577	LILRB3	11025	protein_coding	LILRB3
chr19	54720794	54720844	ILMN_1784884	37	-	ENSG00000204577	LILRB3	11025	protein_coding	LILRB3
chr19	54754477	54754527	ILMN_2339294	37	-	ENSG00000105609	LILRB5	10990	protein_coding	LILRB5
chr19	54754603	54754653	ILMN_1732919	37	-	ENSG00000105609	LILRB5	10990	protein_coding	LILRB5
chr19	54777897	54777947	ILMN_2312340	37	-	ENSG00000131042	LILRB2	10288	protein_coding	LILRB2
chr19	54802048	54802098	ILMN_1786303	37	-	ENSG00000170866	LILRA3	11026	protein_coding	LILRA3
chr19	54818359	54818409	ILMN_2266595	37	-	ENSG00000187116	LILRA5	353514	protein_coding	LILRA5
chr19	54822684	54822734	ILMN_2357419	37	-	ENSG00000187116	LILRA5	353514	protein_coding	LILRA5
chr19	54822808	54822858	ILMN_1726545	37	-	ENSG00000187116	LILRA5	353514	protein_coding	LILRA5
chr19	54844768	54844818	ILMN_1702385	37	-	ENSG00000239961	LILRA4	23547	protein_coding	LILRA4
chr19	54947271	54947321	ILMN_2351269	37	+	ENSG00000167614	TTYH1	57348	protein_coding	TTYH1
chr19	54947717	54947767	ILMN_1758497	37	+	ENSG00000167614	TTYH1	57348	protein_coding	TTYH1
chr19	54949958	54950008	ILMN_1911059	37	-	ENSG00000267838	NA		lincRNA	AC008746.12
chr19	54972822	54972872	ILMN_1654890	37	+	ENSG00000167615	LENG8	114823	protein_coding	LENG8
chr19	54973206	54973256	ILMN_1732720	37	-	ENSG00000182909	LENG9	94059	protein_coding	LENG9
chr19	54976214	54976264	ILMN_1774982	37	-	ENSG00000167617	CDC42EP5	148170	protein_coding	CDC42EP5
chr19	55148340	55148390	ILMN_1708248	37	+	ENSG00000104972	LILRB1	10859	protein_coding	LILRB1
chr19	55148905	55148955	ILMN_2316974	37	+	ENSG00000104972	LILRB1	10859	protein_coding	LILRB1
chr19	55179479	55179529	ILMN_2355953	37	+	ENSG00000186818	LILRB4	11006	protein_coding	LILRB4
chr19	55181013	55181063	ILMN_1778974	37	+	ENSG00000186818	LILRB4	11006	protein_coding	LILRB4
chr19	55247788	55247838	ILMN_2082593	37	+	ENSG00000242019	KIR3DL3	115653	protein_coding	KIR3DL3
chr19	55295728	55295778	ILMN_1786810	37	+	ENSG00000125498	KIR2DL1	3802	protein_coding	KIR2DL1
chr19	55325414	55325464	ILMN_2390197	37	+	ENSG00000189013	KIR2DL4	3805	protein_coding	KIR2DL4
chr19	55325614	55325664	ILMN_1693207	37	+	ENSG00000189013	KIR2DL4	3805	protein_coding	KIR2DL4
chr19	55341908	55341958	ILMN_2131828	37	+	ENSG00000167633	KIR3DL1	3811	protein_coding	KIR3DL1
chr19	55385705	55385755	ILMN_2379967	37	+	ENSG00000186431	FCAR	2204	protein_coding	FCAR
chr19	55385729	55385779	ILMN_2365091	37	+	ENSG00000186431	FCAR	2204	protein_coding	FCAR
chr19	55400269	55400319	ILMN_2279367	37	+	ENSG00000186431	FCAR	2204	protein_coding	FCAR
chr19	55424255	55424305	ILMN_1750761	37	+	ENSG00000189430	NCR1	9437	protein_coding	NCR1
chr19	55435057	55435107	ILMN_1652366	37	-	ENSG00000167634	NLRP7	199713	protein_coding	NLRP7
chr19	55439052	55439102	ILMN_1798063	37	-	ENSG00000167634	NLRP7	199713	protein_coding	NLRP7
chr19	55449544	55449594	ILMN_1658632	37	-	ENSG00000167634	NLRP7	199713	protein_coding	NLRP7
chr19	55508746	55508796	ILMN_1664878	37	+	ENSG00000022556	NLRP2	55655	protein_coding	NLRP2
chr19	55525184	55525234	ILMN_2223772	37	-	ENSG00000088053	GP6	51206	protein_coding	GP6
chr19	55525813	55525863	ILMN_1732269	37	-	ENSG00000088053	GP6	51206	protein_coding	GP6
chr19	55555855	55555905	ILMN_1660723	37	-	ENSG00000160439	RDH13	112724	protein_coding	RDH13
chr19	55591776	55591826	ILMN_1681193	37	+	ENSG00000131037	EPS8L1	54869	protein_coding	EPS8L1
chr19	55594930	55594980	ILMN_1659522	37	+	ENSG00000131037	EPS8L1	54869	protein_coding	EPS8L1
chr19	55598995	55599045	ILMN_1671600	37	+	ENSG00000131037	EPS8L1	54869	protein_coding	EPS8L1
chr19	55602559	55602609	ILMN_1685286	37	-	ENSG00000125503	PPP1R12C	54776	protein_coding	PPP1R12C
chr19	55684700	55684750	ILMN_1755571	37	-	ENSG00000129990	SYT5	6861	protein_coding	SYT5
chr19	55692932	55692982	ILMN_1741465	37	-	ENSG00000080031	PTPRH	5794	protein_coding	PTPRH
chr19	55728705	55728755	ILMN_1874016	37	+	ENSG00000267649	NA		lincRNA	CTD-2587H24.10
chr19	55785627	55785677	ILMN_1804791	37	-	ENSG00000133265	HSPBP1	23640	protein_coding	HSPBP1
chr19	55823832	55823882	ILMN_2185845	37	+	ENSG00000160469	BRSK1	84446	protein_coding	BRSK1
chr19	55828258	55828308	ILMN_1776313	37	-	ENSG00000180061	TMEM150B	284417	protein_coding	TMEM150B
chr19	55859259	55859309	ILMN_1735168	37	+	ENSG00000133247	SUV420H2	84787	protein_coding	SUV420H2
chr19	55860972	55861022	ILMN_1725547	37	-	ENSG00000160471	COX6B2	125965	protein_coding	COX6B2
chr19	55861115	55861165	ILMN_2176467	37	-	ENSG00000160471	COX6B2	125965	protein_coding	COX6B2
chr19	55866013	55866063	ILMN_3232501	37	-	ENSG00000180043	FAM71E2	284418	protein_coding	FAM71E2
chr19	55866278	55866328	ILMN_3232949	37	-	ENSG00000180043	FAM71E2	284418	protein_coding	FAM71E2
chr19	55869516	55869566	ILMN_3186401	37	-	ENSG00000180043	FAM71E2	284418	protein_coding	FAM71E2
chr19	55876174	55876224	ILMN_1788107	37	-	ENSG00000095752	IL11	3589	protein_coding	IL11
chr19	55903219	55903269	ILMN_1673509	37	+	ENSG00000108107	RPL28	6158	protein_coding	RPL28
chr19	55919215	55919265	ILMN_2217289	37	-	ENSG00000108106	UBE2S	27338	protein_coding	UBE2S
chr19	55964471	55964521	ILMN_1769158	37	-	ENSG00000063241	ISOC2	79763	protein_coding	ISOC2
chr19	55995624	55995674	ILMN_1789358	37	+	ENSG00000197483	ZNF628	89887	protein_coding	ZNF628
chr19	55998744	55998794	ILMN_1784113	37	+	ENSG00000090971	NAT14	57106	protein_coding	NAT14
chr19	56011635	56011685	ILMN_1820437	37	+	ENSG00000179954	NA		protein_coding	SSC5D
chr19	56042549	56042599	ILMN_3246489	37	-	ENSG00000187550	SBK2	646643	protein_coding	SBK2
chr19	56089031	56089081	ILMN_1761722	37	-	ENSG00000218891	ZNF579	163033	protein_coding	ZNF579
chr19	56102753	56102803	ILMN_1781803	37	-	ENSG00000179943	FIZ1	84922	protein_coding	FIZ1
chr19	56114364	56114414	ILMN_1810147	37	+	ENSG00000171443	ZNF524	147807	protein_coding	ZNF524
chr19	56132164	56132214	ILMN_1715718	37	-	ENSG00000179922	ZNF784	147808	protein_coding	ZNF784
chr19	56152484	56152534	ILMN_1653310	37	+	ENSG00000213015	ZNF580	51157	protein_coding	ZNF580
chr19	56153742	56153792	ILMN_1715065	37	+	ENSG00000213015	ZNF580	51157	protein_coding	ZNF580
chr19	56154559	56154609	ILMN_1688565	37	+	ENSG00000213015	ZNF580	51157	protein_coding	ZNF580
chr19	56156830	56156880	ILMN_1679093	37	+	ENSG00000171425	ZNF581	51545	protein_coding	ZNF581
chr19	56164431	56164481	ILMN_1682567	37	+	ENSG00000173581	CCDC106	29903	protein_coding	CCDC106
chr19	56185390	56185440	ILMN_2385173	37	+	ENSG00000063244	U2AF2	11338	protein_coding	U2AF2
chr19	56185989	56186039	ILMN_1768930	37	+	ENSG00000063244	U2AF2	11338	protein_coding	U2AF2
chr19	56207042	56207092	ILMN_1772981	37	+	ENSG00000063245	EPN1	29924	protein_coding	EPN1
chr19	56220143	56220193	ILMN_1698897	37	-	ENSG00000185792	NLRP9	338321	protein_coding	NLRP9
chr19	56392949	56392999	ILMN_1746820	37	+	ENSG00000160505	NLRP4	147945	protein_coding	NLRP4
chr19	56410150	56410200	ILMN_1739386	37	-	ENSG00000173572	NLRP13	126204	protein_coding	NLRP13
chr19	56499405	56499455	ILMN_1755027	37	+	ENSG00000179709	NLRP8	126205	protein_coding	NLRP8
chr19	56499647	56499697	ILMN_2075794	37	+	ENSG00000179709	NLRP8	126205	protein_coding	NLRP8
